id_namespace	local_id	project_id_namespace	project_local_id	persistent_id	creation_time	size_in_bytes	uncompressed_size_in_bytes	sha256	md5	filename	file_format	compression_format	data_type	assay_type	analysis_type	mime_type	bundle_collection_id_namespace	bundle_collection_local_id	dbgap_study_id	access_url
https://www.metabolomicsworkbench.org/	ST000766_AN001212_Results.txt	https://www.metabolomicsworkbench.org/	PR000552			39226			0a79fe82f44d85989446d54f207c5921	ST000766_AN001212_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000766_AN001212_Results.txt
https://www.metabolomicsworkbench.org/	ST000766.zip	https://www.metabolomicsworkbench.org/	PR000552			104786			0b288ee45e82823827f9ab8e28e6d142	ST000766.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000766.zip
https://www.metabolomicsworkbench.org/	ST000767.zip	https://www.metabolomicsworkbench.org/	PR000553			4269832968			ce7a83715a7f8b7820fcc7e1b601eff4	ST000767.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000767.zip
https://www.metabolomicsworkbench.org/	ST000768_AN001214_Results.txt	https://www.metabolomicsworkbench.org/	PR000554			119268			4f3b18eaf509b766dce87a7a5ff9742f	ST000768_AN001214_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000768_AN001214_Results.txt
https://www.metabolomicsworkbench.org/	ST000768_AN001215_Results.txt	https://www.metabolomicsworkbench.org/	PR000554			253836			cbdd49e1ac88e1980eecd2da501a836f	ST000768_AN001215_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/x-Algol68				https://www.metabolomicsworkbench.org/studydownload/ST000768_AN001215_Results.txt
https://www.metabolomicsworkbench.org/	ST000768.zip	https://www.metabolomicsworkbench.org/	PR000554			621180306			deb3725400489a372cb055d830085d7a	ST000768.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000768.zip
https://www.metabolomicsworkbench.org/	ST000769.zip	https://www.metabolomicsworkbench.org/	PR000555			234644931			e1beed2469272a2c79d34ea091cad1e8	ST000769.zip	format:3987	format:3987	data:2536	OBI:0003110	OBI:0200199	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000769.zip
https://www.metabolomicsworkbench.org/	ST000770.zip	https://www.metabolomicsworkbench.org/	PR000556			151841512			9da9a6e661de57878bbb02a243cf9d9c	ST000770.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000770.zip
https://www.metabolomicsworkbench.org/	ST000771.zip	https://www.metabolomicsworkbench.org/	PR000557			45062855			04c831d1c10f856bebcbe76e50c6eb84	ST000771.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000771.zip
https://www.metabolomicsworkbench.org/	ST000819.zip	https://www.metabolomicsworkbench.org/	PR000557			1149394906			00c170a739e664b9c6ff950f37468907	ST000819.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000819.zip
https://www.metabolomicsworkbench.org/	ST000774.zip	https://www.metabolomicsworkbench.org/	PR000560			21808800			d16700ce0c79984d522f2c639e9cc164	ST000774.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000774.zip
https://www.metabolomicsworkbench.org/	ST000775_AN001222_Results.txt	https://www.metabolomicsworkbench.org/	PR000561			584897			4deefb7e80f166658e5fcfcbaa5fad6f	ST000775_AN001222_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000775_AN001222_Results.txt
https://www.metabolomicsworkbench.org/	ST000775_AN001223_Results.txt	https://www.metabolomicsworkbench.org/	PR000561			604872			ab9a535abac26ee2a240fe0d8af63c7d	ST000775_AN001223_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000775_AN001223_Results.txt
https://www.metabolomicsworkbench.org/	ST000775.zip	https://www.metabolomicsworkbench.org/	PR000561			6945882240			feb21f863161b6597e36915c8ae8d71b	ST000775.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000775.zip
https://www.metabolomicsworkbench.org/	ST000776.zip	https://www.metabolomicsworkbench.org/	PR000562			1223801630			516cae9dd078b15b6d9d72f13d1c9b8a	ST000776.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000776.zip
https://www.metabolomicsworkbench.org/	ST000777.zip	https://www.metabolomicsworkbench.org/	PR000563			815891016			2fa4c9576e2b6fd5df1dc2f8e0418588	ST000777.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000777.zip
https://www.metabolomicsworkbench.org/	ST000778.zip	https://www.metabolomicsworkbench.org/	PR000564			64200			3d98f166c1120ab4ec44909ddfac31fd	ST000778.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000778.zip
https://www.metabolomicsworkbench.org/	ST000779.zip	https://www.metabolomicsworkbench.org/	PR000565			446100792			123d37c37e7c58503478bf8a96e518ac	ST000779.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000779.zip
https://www.metabolomicsworkbench.org/	ST000780.zip	https://www.metabolomicsworkbench.org/	PR000566			2782205803			19d4ce184321ea0f7969edd32c4af286	ST000780.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000780.zip
https://www.metabolomicsworkbench.org/	ST000781.zip	https://www.metabolomicsworkbench.org/	PR000567			3215473074			a92685a2ca17898fb1d33618cd151bb0	ST000781.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000781.zip
https://www.metabolomicsworkbench.org/	ST000782_AN001238_Results.txt	https://www.metabolomicsworkbench.org/	PR000568			801369			17504f7b4a9e475915638032e29e6a8a	ST000782_AN001238_Results.txt	format:2330		data:3488	OBI:0000623	OBI:0000726	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000782_AN001238_Results.txt
https://www.metabolomicsworkbench.org/	ST000784.zip	https://www.metabolomicsworkbench.org/	PR000570			218084			e95a9a982b9b19026df74aa71a759678	ST000784.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000784.zip
https://www.metabolomicsworkbench.org/	ST000785.zip	https://www.metabolomicsworkbench.org/	PR000571			16318715			83eeefb58748d2f3edeba17ff3cf56d5	ST000785.zip	format:3987	format:3987	data:3488	OBI:0000623	OBI:0000726	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000785.zip
https://www.metabolomicsworkbench.org/	ST000786_AN001245_Results.txt	https://www.metabolomicsworkbench.org/	PR000572			214			e354bd17ae30f54b920ba7f8a194f24b	ST000786_AN001245_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000786_AN001245_Results.txt
https://www.metabolomicsworkbench.org/	ST000786.zip	https://www.metabolomicsworkbench.org/	PR000572			1961180531			b315cd7bcaf42da8c4943adcfedfabe7	ST000786.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000786.zip
https://www.metabolomicsworkbench.org/	ST000619_Results.xlsx	https://www.metabolomicsworkbench.org/	PR000573			161316			3ec078bd75371702c5a5784907225aaa	ST000619_Results.xlsx	format:3620		data:2536	OBI:0000470	OBI:0200085	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet				https://www.metabolomicsworkbench.org/studydownload/ST000619_Results.xlsx
https://www.metabolomicsworkbench.org/	ST000787_AN001246_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			346037			bf64008e8c53352c931366ed774abdf1	ST000787_AN001246_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000787_AN001246_Results.txt
https://www.metabolomicsworkbench.org/	ST000787_AN001247_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			749617			898c5e89c7ca3559d07dc84ae95c3f82	ST000787_AN001247_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000787_AN001247_Results.txt
https://www.metabolomicsworkbench.org/	ST000787_AN001248_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			1534427			24881e07d38313fee90cc74e2dbf45c3	ST000787_AN001248_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000787_AN001248_Results.txt
https://www.metabolomicsworkbench.org/	ST000787_AN001249_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			492016			bff865b0701686a87132420d064e54d0	ST000787_AN001249_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000787_AN001249_Results.txt
https://www.metabolomicsworkbench.org/	ST000788_AN001250_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			379048			243be3636e7e781d9c2cbe8a5f5f2df4	ST000788_AN001250_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000788_AN001250_Results.txt
https://www.metabolomicsworkbench.org/	ST000788_AN001251_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			537274			8176803d311617e36007e59d63f6a7b1	ST000788_AN001251_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000788_AN001251_Results.txt
https://www.metabolomicsworkbench.org/	ST000788_AN001252_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			1084392			2850844dc1d9770d46087b8f38b60fae	ST000788_AN001252_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000788_AN001252_Results.txt
https://www.metabolomicsworkbench.org/	ST000788_AN001253_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			426122			6390b42f996a011886b9ec3fbc7af939	ST000788_AN001253_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000788_AN001253_Results.txt
https://www.metabolomicsworkbench.org/	ST000789_AN001254_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			479471			c5490a2e0e16854822d759cc083941bb	ST000789_AN001254_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000789_AN001254_Results.txt
https://www.metabolomicsworkbench.org/	ST000789_AN001255_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			244948			b7dcd0d4048eff10f317775942dbad17	ST000789_AN001255_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000789_AN001255_Results.txt
https://www.metabolomicsworkbench.org/	ST000789_AN001256_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			1155218			8c4939a71f292bdb542d21d86a840135	ST000789_AN001256_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000789_AN001256_Results.txt
https://www.metabolomicsworkbench.org/	ST000789_AN001257_Results.txt	https://www.metabolomicsworkbench.org/	PR000574			214820			ae059e754992ae641fc38bfa136ae697	ST000789_AN001257_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000789_AN001257_Results.txt
https://www.metabolomicsworkbench.org/	ST000792_AN001260_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			316812			4acfc8719c313f0671ba70e69d5f83c5	ST000792_AN001260_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000792_AN001260_Results.txt
https://www.metabolomicsworkbench.org/	ST000792_AN001261_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			237497			78adfccda588a6995b443e41af17c456	ST000792_AN001261_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000792_AN001261_Results.txt
https://www.metabolomicsworkbench.org/	ST000792_AN001262_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			528816			4f3ac98dde36f268d68e57d63461de1c	ST000792_AN001262_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000792_AN001262_Results.txt
https://www.metabolomicsworkbench.org/	ST000792_AN001263_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			322349			c2dfdfd69c037bedb9b135ae8a6d4d30	ST000792_AN001263_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000792_AN001263_Results.txt
https://www.metabolomicsworkbench.org/	ST000866_AN001418_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			207974			d6a786e21a87742897bba92d7e1e9392	ST000866_AN001418_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000866_AN001418_Results.txt
https://www.metabolomicsworkbench.org/	ST000866_AN001419_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			774405			20b214be9785adffcb0df98b4f8884bf	ST000866_AN001419_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000866_AN001419_Results.txt
https://www.metabolomicsworkbench.org/	ST000866_AN001420_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			956456			62318aa8e3df9fc5bdfcae5e1ed2e25c	ST000866_AN001420_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000866_AN001420_Results.txt
https://www.metabolomicsworkbench.org/	ST000866_AN001421_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			2265313			d1e18521b34e5300f02145fe20b99356	ST000866_AN001421_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000866_AN001421_Results.txt
https://www.metabolomicsworkbench.org/	ST000869_AN001399_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			251899			20688e6ce6544d9c256dcc469eb84f11	ST000869_AN001399_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000869_AN001399_Results.txt
https://www.metabolomicsworkbench.org/	ST000869_AN001400_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			901585			1bc0bf35a2200b12511c184fbe893b4d	ST000869_AN001400_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000869_AN001400_Results.txt
https://www.metabolomicsworkbench.org/	ST000869_AN001401_Results.txt	https://www.metabolomicsworkbench.org/	PR000575			717623			a409a0b63d8b912f865ab1629e81cd72	ST000869_AN001401_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000869_AN001401_Results.txt
https://www.metabolomicsworkbench.org/	ST000800_AN001271_Results.txt	https://www.metabolomicsworkbench.org/	PR000576			1023966			90b98e41dc0bde743c13ffbad4416f84	ST000800_AN001271_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000800_AN001271_Results.txt
https://www.metabolomicsworkbench.org/	ST000800_AN001272_Results.txt	https://www.metabolomicsworkbench.org/	PR000576			360589			38046bc2dde84925ee3ffc551676bf6f	ST000800_AN001272_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000800_AN001272_Results.txt
https://www.metabolomicsworkbench.org/	ST000801_AN001273_Results.txt	https://www.metabolomicsworkbench.org/	PR000576			1608989			3aea7ad05af29da4ba4918313f0b87a6	ST000801_AN001273_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000801_AN001273_Results.txt
https://www.metabolomicsworkbench.org/	ST000813_AN001286_Results.txt	https://www.metabolomicsworkbench.org/	PR000576			513075			b1871477fffda3b5a8babfba1e2d23c5	ST000813_AN001286_Results.txt	format:2330		data:2536	OBI:0003110	OBI:0200199	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000813_AN001286_Results.txt
https://www.metabolomicsworkbench.org/	ST000814_AN001288_Results.txt	https://www.metabolomicsworkbench.org/	PR000579			271343			728a9704b0dd3b05875703847b9d2013	ST000814_AN001288_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000814_AN001288_Results.txt
https://www.metabolomicsworkbench.org/	ST000814_AN001289_Results.txt	https://www.metabolomicsworkbench.org/	PR000579			575458			0e76184054bd02890cac410538fa05e3	ST000814_AN001289_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000814_AN001289_Results.txt
https://www.metabolomicsworkbench.org/	ST000814.zip	https://www.metabolomicsworkbench.org/	PR000579			6876016098			4cdfcde3fc3454d5627d673764752706	ST000814.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000814.zip
https://www.metabolomicsworkbench.org/	ST000816_AN001293_Results.txt	https://www.metabolomicsworkbench.org/	PR000581			198119			c38d0081d057b0046004662b4db4002d	ST000816_AN001293_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000816_AN001293_Results.txt
https://www.metabolomicsworkbench.org/	ST000816_AN001294_Results.txt	https://www.metabolomicsworkbench.org/	PR000581			498879			47cd58aa428522c0e2b38582e474418a	ST000816_AN001294_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000816_AN001294_Results.txt
https://www.metabolomicsworkbench.org/	ST000817_AN001295_Results.xlsx	https://www.metabolomicsworkbench.org/	PR000582			207252			eaf141d6fb7b4208ee60297b2985067e	ST000817_AN001295_Results.xlsx	format:3620		data:2536	OBI:0003097	OBI:0200085	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet				https://www.metabolomicsworkbench.org/studydownload/ST000817_AN001295_Results.xlsx
https://www.metabolomicsworkbench.org/	ST000817.zip	https://www.metabolomicsworkbench.org/	PR000582			623258219			c8759ebdb58cb6770b51d5314021852d	ST000817.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000817.zip
https://www.metabolomicsworkbench.org/	ST000818_AN001296_Results.txt	https://www.metabolomicsworkbench.org/	PR000583			4364025			72acd6691efdcca450e9314d74ad6dad	ST000818_AN001296_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000818_AN001296_Results.txt
https://www.metabolomicsworkbench.org/	ST000818_AN001297_Results.txt	https://www.metabolomicsworkbench.org/	PR000583			8979210			d6101cb86dae0898db80719b249e2fda	ST000818_AN001297_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000818_AN001297_Results.txt
https://www.metabolomicsworkbench.org/	ST000818_AN001299_Results.txt	https://www.metabolomicsworkbench.org/	PR000583			90962			33388fe757c78b0c1c0162427c37472a	ST000818_AN001299_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000818_AN001299_Results.txt
https://www.metabolomicsworkbench.org/	ST000820.zip	https://www.metabolomicsworkbench.org/	PR000584			4050625			8ed07e124578ecb8eedc549263f08644	ST000820.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000820.zip
https://www.metabolomicsworkbench.org/	ST000821.zip	https://www.metabolomicsworkbench.org/	PR000585			5015147			45df7865e2003fbf57ad85113366f07a	ST000821.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000821.zip
https://www.metabolomicsworkbench.org/	ST000822.zip	https://www.metabolomicsworkbench.org/	PR000585			1526312			2e4b0ce08c3e2121e8b0eaeac21b58d3	ST000822.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000822.zip
https://www.metabolomicsworkbench.org/	ST000824.zip	https://www.metabolomicsworkbench.org/	PR000586			132994604			47598e7ee83815a93931009dd9455ece	ST000824.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000824.zip
https://www.metabolomicsworkbench.org/	ST000825.zip	https://www.metabolomicsworkbench.org/	PR000587			50931778			06e899780221c7fb8a212a08ae0e6db4	ST000825.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000825.zip
https://www.metabolomicsworkbench.org/	ST000826.zip	https://www.metabolomicsworkbench.org/	PR000588			126030227			0243572ddc3eb521eb294d01426a6ed0	ST000826.zip	format:3987	format:3987	data:3488	OBI:0000623	OBI:0000726	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000826.zip
https://www.metabolomicsworkbench.org/	ST000827.zip	https://www.metabolomicsworkbench.org/	PR000589			60116087			61e9672581fa162c7d553f009c018443	ST000827.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000827.zip
https://www.metabolomicsworkbench.org/	ST000829.zip	https://www.metabolomicsworkbench.org/	PR000590			612526424			d97280de448a0cd70642d7895c5b3e46	ST000829.zip	format:3987	format:3987	data:2536	OBI:0003110	OBI:0200199	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000829.zip
https://www.metabolomicsworkbench.org/	ST000830.zip	https://www.metabolomicsworkbench.org/	PR000591			37938925			8440328b06eb1e9644b79907b9b7a10f	ST000830.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000830.zip
https://www.metabolomicsworkbench.org/	ST000831.zip	https://www.metabolomicsworkbench.org/	PR000592			47537063			c6def07e6a8f574c383c18e1f29b8845	ST000831.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000831.zip
https://www.metabolomicsworkbench.org/	ST000755.zip	https://www.metabolomicsworkbench.org/	PR000593			3609259583			11b7fdb24a7b901a428912678288e117	ST000755.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000755.zip
https://www.metabolomicsworkbench.org/	ST000832.zip	https://www.metabolomicsworkbench.org/	PR000593			3418971258			d569f7b7378445c12933855949251e21	ST000832.zip	format:3987	format:3987	data:2536	OBI:0000470	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000832.zip
https://www.metabolomicsworkbench.org/	ST000833.zip	https://www.metabolomicsworkbench.org/	PR000594			7867528584			44180d21f7ed8536ff884f9cf33ed3ce	ST000833.zip	format:3987	format:3987	data:2536	OBI:0000470	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000833.zip
https://www.metabolomicsworkbench.org/	ST000834.zip	https://www.metabolomicsworkbench.org/	PR000595			1093714811			20f954c55c4c52153387201ba1a281ac	ST000834.zip	format:3987	format:3987	data:2536	OBI:0000470	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000834.zip
https://www.metabolomicsworkbench.org/	ST000835.zip	https://www.metabolomicsworkbench.org/	PR000595			580697612			cc385fb72f74adb75960eb5ca6ecc0dd	ST000835.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000835.zip
https://www.metabolomicsworkbench.org/	ST000836.zip	https://www.metabolomicsworkbench.org/	PR000596			264872804			e455cdb36802c696c2781d158e4a25ef	ST000836.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000836.zip
https://www.metabolomicsworkbench.org/	ST000837.zip	https://www.metabolomicsworkbench.org/	PR000597			525005325			57ad5abaaf7a71dcbab78e355f0ec33a	ST000837.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000837.zip
https://www.metabolomicsworkbench.org/	ST000838.zip	https://www.metabolomicsworkbench.org/	PR000598			1098700190			c4b22732ad92f52e89a23b54271d14be	ST000838.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000838.zip
https://www.metabolomicsworkbench.org/	ST000841_AN001349_Results.txt	https://www.metabolomicsworkbench.org/	PR000599			150201			6dd4baf1d5df46bb16ede3b0b2b837b6	ST000841_AN001349_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000841_AN001349_Results.txt
https://www.metabolomicsworkbench.org/	ST000841_AN001350_Results.txt	https://www.metabolomicsworkbench.org/	PR000599			254390			ad8f6a4f9f08aeabdead4a61a08a4e1d	ST000841_AN001350_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000841_AN001350_Results.txt
https://www.metabolomicsworkbench.org/	ST000841.zip	https://www.metabolomicsworkbench.org/	PR000599			16727892258			f13063436c0f9567110c986253eaccd7	ST000841.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000841.zip
https://www.metabolomicsworkbench.org/	ST000842_AN001356_Results.txt	https://www.metabolomicsworkbench.org/	PR000599			515440			228ca51e2dace59028272bb233f62715	ST000842_AN001356_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000842_AN001356_Results.txt
https://www.metabolomicsworkbench.org/	ST000842_AN001357_Results.txt	https://www.metabolomicsworkbench.org/	PR000599			704378			1d55ce7d6a62159088bed9994d7e4c76	ST000842_AN001357_Results.txt	format:2330		data:2536	OBI:0003097	OBI:0200085	text/plain				https://www.metabolomicsworkbench.org/studydownload/ST000842_AN001357_Results.txt
https://www.metabolomicsworkbench.org/	ST000842.zip	https://www.metabolomicsworkbench.org/	PR000599			24349985127			a72b6dec2fcbd1b08618b666659f3829	ST000842.zip	format:3987	format:3987	data:2536	OBI:0003097	OBI:0200085	application/zip				https://www.metabolomicsworkbench.org/studydownload/ST000842.zip
